Código,Unidade,Sub unidade,Tipo,Nome,Descritivo
1240.31.521,Comunidade,Equipa B.P,Energizados,,
1240.31.522,Comunidade,Equipa B.P,Energizados,,
1240.31.523,Comunidade,Equipa B.P,Energizados,,
1240.31.524,Comunidade,Equipa B.P,Energizados,,
1240.31.525,Comunidade,Equipa B.P,Energizados,,
1240.31.526,Comunidade,Equipa B.P,Energizados,,
1240.31.527,Comunidade,Equipa B.P,Energizados,,
1240.31.528,Comunidade,Equipa B.P,Energizados,,
1240.31.529,Comunidade,Equipa B.P,Energizados,,
1240.31.530,Comunidade,Equipa B.P,Energizados,,
1240.31.531,Comunidade,Equipa B.P,Energizados,,
1240.31.532,Comunidade,Equipa B.P,Energizados,,
1240.31.533,Comunidade,Equipa B.P,Energizados,,
1240.31.534,Comunidade,Equipa B.P,Energizados,,
1240.31.535,Comunidade,Equipa B.P,Energizados,,
1240.31.536,Comunidade,Equipa B.P,Energizados,,
1240.31.537,Comunidade,Equipa B.P,Energizados,,
1240.31.538,Comunidade,Equipa B.P,Energizados,,
1240.31.539,Comunidade,Equipa B.P,Energizados,,
1240.31.540,Comunidade,Equipa B.P,Energizados,,
1240.31.541,Comunidade,Equipa B.P,Energizados,,
1240.31.542,Comunidade,Equipa B.P,Energizados,,
1240.31.543,Comunidade,Equipa B.P,Energizados,,
1240.31.544,Comunidade,Equipa B.P,Energizados,,
1240.31.545,Comunidade,Equipa B.P,Energizados,,
1240.31.546,Comunidade,Equipa B.P,Energizados,,
1240.31.547,Comunidade,Equipa B.P,Energizados,,
1240.31.548,Comunidade,Equipa B.P,Energizados,,
1240.31.549,Comunidade,Equipa B.P,Energizados,,
1240.31.550,Comunidade,Equipa B.P,Energizados,,
1240.31.551,Comunidade,Equipa B.P,Energizados,,
1240.31.552,Comunidade,Equipa B.P,Energizados,,
1240.31.553,Comunidade,Equipa B.P,Energizados,,
1240.31.554,Comunidade,Equipa B.P,Energizados,,
1240.31.555,Comunidade,Equipa B.P,Energizados,,
1240.31.556,Comunidade,Equipa B.P,Energizados,,
1240.31.557,Comunidade,Equipa B.P,Energizados,,
1240.31.558,Comunidade,Equipa B.P,Energizados,,
1240.31.559,Comunidade,Equipa B.P,Energizados,,
1240.31.560,Comunidade,Equipa B.P,Energizados,,
1240.31.561,Comunidade,Equipa B.P,Energizados,,
1240.31.562,Comunidade,Equipa B.P,Energizados,,
1240.31.563,Comunidade,Equipa B.P,Energizados,,
1240.31.564,Comunidade,Equipa B.P,Energizados,,
1240.31.565,Comunidade,Equipa B.P,Energizados,,
1240.31.566,Comunidade,Equipa B.P,Energizados,,
1240.31.567,Comunidade,Equipa B.P,Energizados,,
1240.31.568,Comunidade,Equipa B.P,Energizados,,
1240.31.569,Comunidade,Equipa B.P,Energizados,,
1240.31.570,Comunidade,Equipa B.P,Energizados,,
1240.31.571,Comunidade,Equipa B.P,Energizados,,
1240.31.572,Comunidade,Equipa B.P,Energizados,,
1240.31.573,Comunidade,Equipa B.P,Energizados,,
1240.31.574,Comunidade,Equipa B.P,Energizados,,
1240.31.575,Comunidade,Equipa B.P,Energizados,,
1240.31.576,Comunidade,Equipa B.P,Energizados,,
1240.31.577,Comunidade,Equipa B.P,Energizados,,
1240.31.578,Comunidade,Equipa B.P,Energizados,,
1240.31.579,Comunidade,Equipa B.P,Energizados,,
1240.31.580,Comunidade,Equipa B.P,Energizados,,
1240.31.581,Comunidade,Equipa B.P,Energizados,,
1240.31.582,Comunidade,Equipa B.P,Energizados,,
1240.31.583,Comunidade,Equipa B.P,Energizados,,
1240.31.584,Comunidade,Equipa B.P,Energizados,,
1240.31.585,Comunidade,Equipa B.P,Energizados,,
1240.31.586,Comunidade,Equipa B.P,Energizados,,
1240.31.587,Comunidade,Equipa B.P,Energizados,,
1240.31.588,Comunidade,Equipa B.P,Energizados,,
1240.31.589,Comunidade,Equipa B.P,Energizados,,
1240.31.590,Comunidade,Equipa B.P,Energizados,,
1240.31.591,Comunidade,Equipa B.P,Energizados,,
1240.31.592,Comunidade,Equipa B.P,Energizados,,
1240.31.593,Comunidade,Equipa B.P,Energizados,,
1240.31.594,Comunidade,Equipa B.P,Energizados,,
1240.31.595,Comunidade,Equipa B.P,Energizados,,
1240.31.596,Comunidade,Equipa B.P,Energizados,,
1240.31.597,Comunidade,Equipa B.P,Energizados,,
1240.31.598,Comunidade,Equipa B.P,Energizados,,
1240.31.599,Comunidade,Equipa B.P,Energizados,,
1240.31.600,Comunidade,Equipa B.P,Socorrismo,,
1240.31.601,Comunidade,Equipa B.P,Socorrismo,,
1240.31.602,Comunidade,Equipa B.P,Socorrismo,,
1240.31.603,Comunidade,Equipa B.P,Socorrismo,,
1240.31.604,Comunidade,Equipa B.P,Socorrismo,,
1240.31.605,Comunidade,Equipa B.P,Socorrismo,,
1240.31.606,Comunidade,Equipa B.P,Socorrismo,,
1240.31.607,Comunidade,Equipa B.P,Socorrismo,,
1240.31.608,Comunidade,Equipa B.P,Socorrismo,,
1240.31.609,Comunidade,Equipa B.P,Socorrismo,,
1240.31.610,Comunidade,Equipa B.P,Socorrismo,,
1240.31.611,Comunidade,Equipa B.P,Socorrismo,,
1240.31.612,Comunidade,Equipa B.P,Socorrismo,,
1240.31.613,Comunidade,Equipa B.P,Socorrismo,,
1240.31.614,Comunidade,Equipa B.P,Socorrismo,,
1240.31.615,Comunidade,Equipa B.P,Socorrismo,,
1240.31.616,Comunidade,Equipa B.P,Socorrismo,,
1240.31.617,Comunidade,Equipa B.P,Socorrismo,,
1240.31.618,Comunidade,Equipa B.P,Socorrismo,,
1240.31.619,Comunidade,Equipa B.P,Socorrismo,,
1240.31.620,Comunidade,Equipa B.P,Socorrismo,,
1240.31.621,Comunidade,Equipa B.P,Socorrismo,,
1240.31.622,Comunidade,Equipa B.P,Socorrismo,,
1240.31.623,Comunidade,Equipa B.P,Socorrismo,,
1240.31.624,Comunidade,Equipa B.P,Socorrismo,,
1240.31.625,Comunidade,Equipa B.P,Socorrismo,,
1240.31.626,Comunidade,Equipa B.P,Socorrismo,,
1240.31.627,Comunidade,Equipa B.P,Socorrismo,,
1240.31.628,Comunidade,Equipa B.P,Socorrismo,,
1240.31.629,Comunidade,Equipa B.P,Socorrismo,,
1240.31.630,Comunidade,Equipa B.P,Socorrismo,,
1240.31.631,Comunidade,Equipa B.P,Socorrismo,,
1240.31.632,Comunidade,Equipa B.P,Socorrismo,,
1240.31.633,Comunidade,Equipa B.P,Socorrismo,,
1240.31.634,Comunidade,Equipa B.P,Socorrismo,,
1240.31.635,Comunidade,Equipa B.P,Socorrismo,,
1240.31.636,Comunidade,Equipa B.P,Socorrismo,,
1240.31.637,Comunidade,Equipa B.P,Socorrismo,,
1240.31.638,Comunidade,Equipa B.P,Socorrismo,,
1240.31.639,Comunidade,Equipa B.P,Socorrismo,,
1240.31.640,Comunidade,Equipa B.P,Socorrismo,,
1240.31.641,Comunidade,Equipa B.P,Socorrismo,,
1240.31.642,Comunidade,Equipa B.P,Socorrismo,,
1240.31.643,Comunidade,Equipa B.P,Socorrismo,,
1240.31.644,Comunidade,Equipa B.P,Socorrismo,,
1240.31.645,Comunidade,Equipa B.P,Socorrismo,,
1240.31.646,Comunidade,Equipa B.P,Socorrismo,,
1240.31.647,Comunidade,Equipa B.P,Socorrismo,,
1240.31.648,Comunidade,Equipa B.P,Socorrismo,,
1240.31.649,Comunidade,Equipa B.P,Socorrismo,,
1240.31.650,Comunidade,Equipa B.P,Socorrismo,,
1240.31.651,Comunidade,Equipa B.P,Socorrismo,,
1240.31.652,Comunidade,Equipa B.P,Socorrismo,,
1240.31.653,Comunidade,Equipa B.P,Socorrismo,,
1240.31.654,Comunidade,Equipa B.P,Socorrismo,,
1240.31.655,Comunidade,Equipa B.P,Socorrismo,,
1240.31.656,Comunidade,Equipa B.P,Socorrismo,,
1240.31.657,Comunidade,Equipa B.P,Socorrismo,,
1240.31.658,Comunidade,Equipa B.P,Socorrismo,,
1240.31.659,Comunidade,Equipa B.P,Socorrismo,,
1240.31.660,Comunidade,Equipa B.P,Socorrismo,,
1240.31.661,Comunidade,Equipa B.P,Socorrismo,,
1240.31.662,Comunidade,Equipa B.P,Socorrismo,,
1240.31.663,Comunidade,Equipa B.P,Socorrismo,,
1240.31.664,Comunidade,Equipa B.P,Socorrismo,,
1240.31.665,Comunidade,Equipa B.P,Socorrismo,,
1240.31.666,Comunidade,Equipa B.P,Socorrismo,,
1240.31.667,Comunidade,Equipa B.P,Socorrismo,,
1240.31.668,Comunidade,Equipa B.P,Socorrismo,,
1240.31.669,Comunidade,Equipa B.P,Socorrismo,,
1240.31.670,Comunidade,Equipa B.P,Socorrismo,,
1240.31.671,Comunidade,Equipa B.P,Socorrismo,,
1240.31.672,Comunidade,Equipa B.P,Socorrismo,,
1240.31.673,Comunidade,Equipa B.P,Socorrismo,,
1240.31.674,Comunidade,Equipa B.P,Socorrismo,,
1240.31.675,Comunidade,Equipa B.P,Socorrismo,,
1240.31.676,Comunidade,Equipa B.P,Socorrismo,,
1240.31.677,Comunidade,Equipa B.P,Socorrismo,,
1240.31.678,Comunidade,Equipa B.P,Socorrismo,,
1240.31.679,Comunidade,Equipa B.P,Socorrismo,,
1240.31.680,Comunidade,Equipa B.P,Socorrismo,,
1240.31.681,Comunidade,Equipa B.P,Socorrismo,,
1240.31.682,Comunidade,Equipa B.P,Socorrismo,,
1240.31.683,Comunidade,Equipa B.P,Socorrismo,,
1240.31.684,Comunidade,Equipa B.P,Socorrismo,,
1240.31.685,Comunidade,Equipa B.P,Socorrismo,,
1240.31.686,Comunidade,Equipa B.P,Socorrismo,,
1240.31.687,Comunidade,Equipa B.P,Socorrismo,,
1240.31.688,Comunidade,Equipa B.P,Socorrismo,,
1240.31.689,Comunidade,Equipa B.P,Socorrismo,,
1240.31.690,Comunidade,Equipa B.P,Socorrismo,,
1240.31.691,Comunidade,Equipa B.P,Socorrismo,,
1240.31.692,Comunidade,Equipa B.P,Socorrismo,,
1240.31.693,Comunidade,Equipa B.P,Socorrismo,,
1240.31.694,Comunidade,Equipa B.P,Socorrismo,,
1240.31.695,Comunidade,Equipa B.P,Socorrismo,,
1240.31.696,Comunidade,Equipa B.P,Socorrismo,,
1240.31.697,Comunidade,Equipa B.P,Socorrismo,,
1240.31.698,Comunidade,Equipa B.P,Socorrismo,,
1240.31.699,Comunidade,Equipa B.P,Socorrismo,,
1240.31.700,Comunidade,Equipa B.P,Desportivos,,
1240.31.701,Comunidade,Equipa B.P,Desportivos,,
1240.31.702,Comunidade,Equipa B.P,Desportivos,,
1240.31.703,Comunidade,Equipa B.P,Desportivos,,
1240.31.704,Comunidade,Equipa B.P,Desportivos,,
1240.31.705,Comunidade,Equipa B.P,Desportivos,,
1240.31.706,Comunidade,Equipa B.P,Desportivos,,
1240.31.707,Comunidade,Equipa B.P,Desportivos,,
1240.31.708,Comunidade,Equipa B.P,Desportivos,,
1240.31.709,Comunidade,Equipa B.P,Desportivos,,
1240.31.710,Comunidade,Equipa B.P,Desportivos,,
1240.31.711,Comunidade,Equipa B.P,Desportivos,,
1240.31.712,Comunidade,Equipa B.P,Desportivos,,
1240.31.713,Comunidade,Equipa B.P,Desportivos,,
1240.31.714,Comunidade,Equipa B.P,Desportivos,,
1240.31.715,Comunidade,Equipa B.P,Desportivos,,
1240.31.716,Comunidade,Equipa B.P,Desportivos,,
1240.31.717,Comunidade,Equipa B.P,Desportivos,,
1240.31.718,Comunidade,Equipa B.P,Desportivos,,
1240.31.719,Comunidade,Equipa B.P,Desportivos,,
1240.31.720,Comunidade,Equipa B.P,Desportivos,,
1240.31.721,Comunidade,Equipa B.P,Desportivos,,
1240.31.722,Comunidade,Equipa B.P,Desportivos,,
1240.31.723,Comunidade,Equipa B.P,Desportivos,,
1240.31.724,Comunidade,Equipa B.P,Desportivos,,
1240.31.725,Comunidade,Equipa B.P,Desportivos,,
1240.31.726,Comunidade,Equipa B.P,Desportivos,,
1240.31.727,Comunidade,Equipa B.P,Desportivos,,
1240.31.728,Comunidade,Equipa B.P,Desportivos,,
1240.31.729,Comunidade,Equipa B.P,Desportivos,,
1240.31.730,Comunidade,Equipa B.P,Desportivos,,
1240.31.731,Comunidade,Equipa B.P,Desportivos,,
1240.31.732,Comunidade,Equipa B.P,Desportivos,,
1240.31.733,Comunidade,Equipa B.P,Desportivos,,
1240.31.734,Comunidade,Equipa B.P,Desportivos,,
1240.31.735,Comunidade,Equipa B.P,Desportivos,,
1240.31.736,Comunidade,Equipa B.P,Desportivos,,
1240.31.737,Comunidade,Equipa B.P,Desportivos,,
1240.31.738,Comunidade,Equipa B.P,Desportivos,,
1240.31.739,Comunidade,Equipa B.P,Desportivos,,
1240.31.740,Comunidade,Equipa B.P,Desportivos,,
1240.31.741,Comunidade,Equipa B.P,Desportivos,,
1240.31.742,Comunidade,Equipa B.P,Desportivos,,
1240.31.743,Comunidade,Equipa B.P,Desportivos,,
1240.31.744,Comunidade,Equipa B.P,Desportivos,,
1240.31.745,Comunidade,Equipa B.P,Desportivos,,
1240.31.746,Comunidade,Equipa B.P,Desportivos,,
1240.31.747,Comunidade,Equipa B.P,Desportivos,,
1240.31.748,Comunidade,Equipa B.P,Desportivos,,
1240.31.749,Comunidade,Equipa B.P,Desportivos,,
1240.31.750,Comunidade,Equipa B.P,Desportivos,,
1240.31.751,Comunidade,Equipa B.P,Desportivos,,
1240.31.752,Comunidade,Equipa B.P,Desportivos,,
1240.31.753,Comunidade,Equipa B.P,Desportivos,,
1240.31.754,Comunidade,Equipa B.P,Desportivos,,
1240.31.755,Comunidade,Equipa B.P,Desportivos,,
1240.31.756,Comunidade,Equipa B.P,Desportivos,,
1240.31.757,Comunidade,Equipa B.P,Desportivos,,
1240.31.758,Comunidade,Equipa B.P,Desportivos,,
1240.31.759,Comunidade,Equipa B.P,Desportivos,,
1240.31.760,Comunidade,Equipa B.P,Desportivos,,
1240.31.761,Comunidade,Equipa B.P,Desportivos,,
1240.31.762,Comunidade,Equipa B.P,Desportivos,,
1240.31.763,Comunidade,Equipa B.P,Desportivos,,
1240.31.764,Comunidade,Equipa B.P,Desportivos,,
1240.31.765,Comunidade,Equipa B.P,Desportivos,,
1240.31.766,Comunidade,Equipa B.P,Desportivos,,
1240.31.767,Comunidade,Equipa B.P,Desportivos,,
1240.31.768,Comunidade,Equipa B.P,Desportivos,,
1240.31.769,Comunidade,Equipa B.P,Desportivos,,
1240.31.770,Comunidade,Equipa B.P,Desportivos,,
1240.31.771,Comunidade,Equipa B.P,Desportivos,,
1240.31.772,Comunidade,Equipa B.P,Desportivos,,
1240.31.773,Comunidade,Equipa B.P,Desportivos,,
1240.31.774,Comunidade,Equipa B.P,Desportivos,,
1240.31.775,Comunidade,Equipa B.P,Desportivos,,
1240.31.776,Comunidade,Equipa B.P,Desportivos,,
1240.31.777,Comunidade,Equipa B.P,Desportivos,,
1240.31.778,Comunidade,Equipa B.P,Desportivos,,
1240.31.779,Comunidade,Equipa B.P,Desportivos,,
1240.31.780,Comunidade,Equipa B.P,Desportivos,,
1240.31.781,Comunidade,Equipa B.P,Desportivos,,
1240.31.782,Comunidade,Equipa B.P,Desportivos,,
1240.31.783,Comunidade,Equipa B.P,Desportivos,,
1240.31.784,Comunidade,Equipa B.P,Desportivos,,
1240.31.785,Comunidade,Equipa B.P,Desportivos,,
1240.31.786,Comunidade,Equipa B.P,Desportivos,,
1240.31.787,Comunidade,Equipa B.P,Desportivos,,
1240.31.788,Comunidade,Equipa B.P,Desportivos,,
1240.31.789,Comunidade,Equipa B.P,Desportivos,,
1240.31.790,Comunidade,Equipa B.P,Desportivos,,
1240.31.791,Comunidade,Equipa B.P,Desportivos,,
1240.31.792,Comunidade,Equipa B.P,Desportivos,,
1240.31.793,Comunidade,Equipa B.P,Desportivos,,
1240.31.794,Comunidade,Equipa B.P,Desportivos,,
1240.31.795,Comunidade,Equipa B.P,Desportivos,,
1240.31.796,Comunidade,Equipa B.P,Desportivos,,
1240.31.797,Comunidade,Equipa B.P,Desportivos,,
1240.31.798,Comunidade,Equipa B.P,Desportivos,,
1240.31.799,Comunidade,Equipa B.P,Desportivos,,
1240.31.800,Comunidade,Equipa B.P,Diversos,,
1240.31.801,Comunidade,Equipa B.P,Diversos,,
1240.31.802,Comunidade,Equipa B.P,Diversos,,
1240.31.803,Comunidade,Equipa B.P,Diversos,,
1240.31.804,Comunidade,Equipa B.P,Diversos,,
1240.31.805,Comunidade,Equipa B.P,Diversos,,
1240.31.806,Comunidade,Equipa B.P,Diversos,,
1240.31.807,Comunidade,Equipa B.P,Diversos,,
1240.31.808,Comunidade,Equipa B.P,Diversos,,
1240.31.809,Comunidade,Equipa B.P,Diversos,,
1240.31.810,Comunidade,Equipa B.P,Diversos,,
1240.31.811,Comunidade,Equipa B.P,Diversos,,
1240.31.812,Comunidade,Equipa B.P,Diversos,,
1240.31.813,Comunidade,Equipa B.P,Diversos,,
1240.31.814,Comunidade,Equipa B.P,Diversos,,
1240.31.815,Comunidade,Equipa B.P,Diversos,,
1240.31.816,Comunidade,Equipa B.P,Diversos,,
1240.31.817,Comunidade,Equipa B.P,Diversos,,
1240.31.818,Comunidade,Equipa B.P,Diversos,,
1240.31.819,Comunidade,Equipa B.P,Diversos,,
1240.31.820,Comunidade,Equipa B.P,Diversos,,
1240.31.821,Comunidade,Equipa B.P,Diversos,,
1240.31.822,Comunidade,Equipa B.P,Diversos,,
1240.31.823,Comunidade,Equipa B.P,Diversos,,
1240.31.824,Comunidade,Equipa B.P,Diversos,,
1240.31.825,Comunidade,Equipa B.P,Diversos,,
1240.31.826,Comunidade,Equipa B.P,Diversos,,
1240.31.827,Comunidade,Equipa B.P,Diversos,,
1240.31.828,Comunidade,Equipa B.P,Diversos,,
1240.31.829,Comunidade,Equipa B.P,Diversos,,
1240.31.830,Comunidade,Equipa B.P,Diversos,,
1240.31.831,Comunidade,Equipa B.P,Diversos,,
1240.31.832,Comunidade,Equipa B.P,Diversos,,
1240.31.833,Comunidade,Equipa B.P,Diversos,,
1240.31.834,Comunidade,Equipa B.P,Diversos,,
1240.31.835,Comunidade,Equipa B.P,Diversos,,
1240.31.836,Comunidade,Equipa B.P,Diversos,,
1240.31.837,Comunidade,Equipa B.P,Diversos,,
1240.31.838,Comunidade,Equipa B.P,Diversos,,
1240.31.839,Comunidade,Equipa B.P,Diversos,,
1240.31.840,Comunidade,Equipa B.P,Diversos,,
1240.31.841,Comunidade,Equipa B.P,Diversos,,
1240.31.842,Comunidade,Equipa B.P,Diversos,,
1240.31.843,Comunidade,Equipa B.P,Diversos,,
1240.31.844,Comunidade,Equipa B.P,Diversos,,
1240.31.845,Comunidade,Equipa B.P,Diversos,,
1240.31.846,Comunidade,Equipa B.P,Diversos,,
1240.31.847,Comunidade,Equipa B.P,Diversos,,
1240.31.848,Comunidade,Equipa B.P,Diversos,,
1240.31.849,Comunidade,Equipa B.P,Diversos,,
1240.31.850,Comunidade,Equipa B.P,Diversos,,
1240.31.851,Comunidade,Equipa B.P,Diversos,,
1240.31.852,Comunidade,Equipa B.P,Diversos,,
1240.31.853,Comunidade,Equipa B.P,Diversos,,
1240.31.854,Comunidade,Equipa B.P,Diversos,,
1240.31.855,Comunidade,Equipa B.P,Diversos,,
1240.31.856,Comunidade,Equipa B.P,Diversos,,
1240.31.857,Comunidade,Equipa B.P,Diversos,,
1240.31.858,Comunidade,Equipa B.P,Diversos,,
1240.31.859,Comunidade,Equipa B.P,Diversos,,
1240.31.860,Comunidade,Equipa B.P,Diversos,,
1240.31.861,Comunidade,Equipa B.P,Diversos,,
1240.31.862,Comunidade,Equipa B.P,Diversos,,
1240.31.863,Comunidade,Equipa B.P,Diversos,,
1240.31.864,Comunidade,Equipa B.P,Diversos,,
1240.31.865,Comunidade,Equipa B.P,Diversos,,
1240.31.866,Comunidade,Equipa B.P,Diversos,,
1240.31.867,Comunidade,Equipa B.P,Diversos,,
1240.31.868,Comunidade,Equipa B.P,Diversos,,
1240.31.869,Comunidade,Equipa B.P,Diversos,,
1240.31.870,Comunidade,Equipa B.P,Diversos,,
1240.31.871,Comunidade,Equipa B.P,Diversos,,
1240.31.872,Comunidade,Equipa B.P,Diversos,,
1240.31.873,Comunidade,Equipa B.P,Diversos,,
1240.31.874,Comunidade,Equipa B.P,Diversos,,
1240.31.875,Comunidade,Equipa B.P,Diversos,,
1240.31.876,Comunidade,Equipa B.P,Diversos,,
1240.31.877,Comunidade,Equipa B.P,Diversos,,
1240.31.878,Comunidade,Equipa B.P,Diversos,,
1240.31.879,Comunidade,Equipa B.P,Diversos,,
1240.31.880,Comunidade,Equipa B.P,Diversos,,
1240.31.881,Comunidade,Equipa B.P,Diversos,,
1240.31.882,Comunidade,Equipa B.P,Diversos,,
1240.31.883,Comunidade,Equipa B.P,Diversos,,
1240.31.884,Comunidade,Equipa B.P,Diversos,,
1240.31.885,Comunidade,Equipa B.P,Diversos,,
1240.31.886,Comunidade,Equipa B.P,Diversos,,
1240.31.887,Comunidade,Equipa B.P,Diversos,,
1240.31.888,Comunidade,Equipa B.P,Diversos,,
1240.31.889,Comunidade,Equipa B.P,Diversos,,
1240.31.890,Comunidade,Equipa B.P,Diversos,,
1240.31.891,Comunidade,Equipa B.P,Diversos,,
1240.31.892,Comunidade,Equipa B.P,Diversos,,
1240.31.893,Comunidade,Equipa B.P,Diversos,,
1240.31.894,Comunidade,Equipa B.P,Diversos,,
1240.31.895,Comunidade,Equipa B.P,Diversos,,
1240.31.896,Comunidade,Equipa B.P,Diversos,,
1240.31.897,Comunidade,Equipa B.P,Diversos,,
1240.31.898,Comunidade,Equipa B.P,Diversos,,
1240.31.899,Comunidade,Equipa B.P,Diversos,,
1240.31.900,Comunidade,Equipa B.P,Jogos,,
1240.31.901,Comunidade,Equipa B.P,Jogos,,
1240.31.902,Comunidade,Equipa B.P,Jogos,,
1240.31.903,Comunidade,Equipa B.P,Jogos,,
1240.31.904,Comunidade,Equipa B.P,Jogos,,
1240.31.905,Comunidade,Equipa B.P,Jogos,,
1240.31.906,Comunidade,Equipa B.P,Jogos,,
1240.31.907,Comunidade,Equipa B.P,Jogos,,
1240.31.908,Comunidade,Equipa B.P,Jogos,,
1240.31.909,Comunidade,Equipa B.P,Jogos,,
1240.31.910,Comunidade,Equipa B.P,Jogos,,
1240.31.911,Comunidade,Equipa B.P,Jogos,,
1240.31.912,Comunidade,Equipa B.P,Jogos,,
1240.31.913,Comunidade,Equipa B.P,Jogos,,
1240.31.914,Comunidade,Equipa B.P,Jogos,,
1240.31.915,Comunidade,Equipa B.P,Jogos,,
1240.31.916,Comunidade,Equipa B.P,Jogos,,
1240.31.917,Comunidade,Equipa B.P,Jogos,,
1240.31.918,Comunidade,Equipa B.P,Jogos,,
1240.31.919,Comunidade,Equipa B.P,Jogos,,
1240.31.920,Comunidade,Equipa B.P,Jogos,,
1240.31.921,Comunidade,Equipa B.P,Jogos,,
1240.31.922,Comunidade,Equipa B.P,Jogos,,
1240.31.923,Comunidade,Equipa B.P,Jogos,,
1240.31.924,Comunidade,Equipa B.P,Jogos,,
1240.31.925,Comunidade,Equipa B.P,Jogos,,
1240.31.926,Comunidade,Equipa B.P,Jogos,,
1240.31.927,Comunidade,Equipa B.P,Jogos,,
1240.31.928,Comunidade,Equipa B.P,Jogos,,
1240.31.929,Comunidade,Equipa B.P,Jogos,,
1240.31.930,Comunidade,Equipa B.P,Jogos,,
1240.31.931,Comunidade,Equipa B.P,Jogos,,
1240.31.932,Comunidade,Equipa B.P,Jogos,,
1240.31.933,Comunidade,Equipa B.P,Jogos,,
1240.31.934,Comunidade,Equipa B.P,Jogos,,
1240.31.935,Comunidade,Equipa B.P,Jogos,,
1240.31.936,Comunidade,Equipa B.P,Jogos,,
1240.31.937,Comunidade,Equipa B.P,Jogos,,
1240.31.938,Comunidade,Equipa B.P,Jogos,,
1240.31.939,Comunidade,Equipa B.P,Jogos,,
1240.31.940,Comunidade,Equipa B.P,Jogos,,
1240.31.941,Comunidade,Equipa B.P,Jogos,,
1240.31.942,Comunidade,Equipa B.P,Jogos,,
1240.31.943,Comunidade,Equipa B.P,Jogos,,
1240.31.944,Comunidade,Equipa B.P,Jogos,,
1240.31.945,Comunidade,Equipa B.P,Jogos,,
1240.31.946,Comunidade,Equipa B.P,Jogos,,
1240.31.947,Comunidade,Equipa B.P,Jogos,,
1240.31.948,Comunidade,Equipa B.P,Jogos,,
1240.31.949,Comunidade,Equipa B.P,Jogos,,
1240.31.950,Comunidade,Equipa B.P,Jogos,,
1240.31.951,Comunidade,Equipa B.P,Jogos,,
1240.31.952,Comunidade,Equipa B.P,Jogos,,
1240.31.953,Comunidade,Equipa B.P,Jogos,,
1240.31.954,Comunidade,Equipa B.P,Jogos,,
1240.31.955,Comunidade,Equipa B.P,Jogos,,
1240.31.956,Comunidade,Equipa B.P,Jogos,,
1240.31.957,Comunidade,Equipa B.P,Jogos,,
1240.31.958,Comunidade,Equipa B.P,Jogos,,
1240.31.959,Comunidade,Equipa B.P,Jogos,,
1240.31.960,Comunidade,Equipa B.P,Jogos,,
1240.31.961,Comunidade,Equipa B.P,Jogos,,
1240.31.962,Comunidade,Equipa B.P,Jogos,,
1240.31.963,Comunidade,Equipa B.P,Jogos,,
1240.31.964,Comunidade,Equipa B.P,Jogos,,
1240.31.965,Comunidade,Equipa B.P,Jogos,,
1240.31.966,Comunidade,Equipa B.P,Jogos,,
1240.31.967,Comunidade,Equipa B.P,Jogos,,
1240.31.968,Comunidade,Equipa B.P,Jogos,,
1240.31.969,Comunidade,Equipa B.P,Jogos,,
1240.31.970,Comunidade,Equipa B.P,Jogos,,
1240.31.971,Comunidade,Equipa B.P,Jogos,,
1240.31.972,Comunidade,Equipa B.P,Jogos,,
1240.31.973,Comunidade,Equipa B.P,Jogos,,
1240.31.974,Comunidade,Equipa B.P,Jogos,,
1240.31.975,Comunidade,Equipa B.P,Jogos,,
1240.31.976,Comunidade,Equipa B.P,Jogos,,
1240.31.977,Comunidade,Equipa B.P,Jogos,,
1240.31.978,Comunidade,Equipa B.P,Jogos,,
1240.31.979,Comunidade,Equipa B.P,Jogos,,
1240.31.980,Comunidade,Equipa B.P,Jogos,,
1240.31.981,Comunidade,Equipa B.P,Jogos,,
1240.31.982,Comunidade,Equipa B.P,Jogos,,
1240.31.983,Comunidade,Equipa B.P,Jogos,,
1240.31.984,Comunidade,Equipa B.P,Jogos,,
1240.31.985,Comunidade,Equipa B.P,Jogos,,
1240.31.986,Comunidade,Equipa B.P,Jogos,,
1240.31.987,Comunidade,Equipa B.P,Jogos,,
1240.31.988,Comunidade,Equipa B.P,Jogos,,
1240.31.989,Comunidade,Equipa B.P,Jogos,,
1240.31.990,Comunidade,Equipa B.P,Jogos,,
1240.31.991,Comunidade,Equipa B.P,Jogos,,
1240.31.992,Comunidade,Equipa B.P,Jogos,,
1240.31.993,Comunidade,Equipa B.P,Jogos,,
1240.31.994,Comunidade,Equipa B.P,Jogos,,
1240.31.995,Comunidade,Equipa B.P,Jogos,,
1240.31.996,Comunidade,Equipa B.P,Jogos,,
1240.31.997,Comunidade,Equipa B.P,Jogos,,
1240.31.998,Comunidade,Equipa B.P,Jogos,,
1240.31.999,Comunidade,Equipa B.P,Jogos,,
1240.32.100,Comunidade,Eq. Camões,Sede,,
1240.32.101,Comunidade,Eq. Camões,Sede,,
1240.32.102,Comunidade,Eq. Camões,Sede,,
1240.32.103,Comunidade,Eq. Camões,Sede,,
1240.32.104,Comunidade,Eq. Camões,Sede,,
1240.32.105,Comunidade,Eq. Camões,Sede,,
1240.32.106,Comunidade,Eq. Camões,Sede,,
1240.32.107,Comunidade,Eq. Camões,Sede,,
1240.32.108,Comunidade,Eq. Camões,Sede,,
