Código,Unidade,Sub unidade,Tipo,Nome,Descritivo
1240.11.326,Alcateia,Bando Branco,Cozinha,,
1240.11.327,Alcateia,Bando Branco,Cozinha,,
1240.11.328,Alcateia,Bando Branco,Cozinha,,
1240.11.329,Alcateia,Bando Branco,Cozinha,,
1240.11.330,Alcateia,Bando Branco,Cozinha,,
1240.11.331,Alcateia,Bando Branco,Cozinha,,
1240.11.332,Alcateia,Bando Branco,Cozinha,,
1240.11.333,Alcateia,Bando Branco,Cozinha,,
1240.11.334,Alcateia,Bando Branco,Cozinha,,
1240.11.335,Alcateia,Bando Branco,Cozinha,,
1240.11.336,Alcateia,Bando Branco,Cozinha,,
1240.11.337,Alcateia,Bando Branco,Cozinha,,
1240.11.338,Alcateia,Bando Branco,Cozinha,,
1240.11.339,Alcateia,Bando Branco,Cozinha,,
1240.11.340,Alcateia,Bando Branco,Cozinha,,
1240.11.341,Alcateia,Bando Branco,Cozinha,,
1240.11.342,Alcateia,Bando Branco,Cozinha,,
1240.11.343,Alcateia,Bando Branco,Cozinha,,
1240.11.344,Alcateia,Bando Branco,Cozinha,,
1240.11.345,Alcateia,Bando Branco,Cozinha,,
1240.11.346,Alcateia,Bando Branco,Cozinha,,
1240.11.347,Alcateia,Bando Branco,Cozinha,,
1240.11.348,Alcateia,Bando Branco,Cozinha,,
1240.11.349,Alcateia,Bando Branco,Cozinha,,
1240.11.350,Alcateia,Bando Branco,Cozinha,,
1240.11.351,Alcateia,Bando Branco,Cozinha,,
1240.11.352,Alcateia,Bando Branco,Cozinha,,
1240.11.353,Alcateia,Bando Branco,Cozinha,,
1240.11.354,Alcateia,Bando Branco,Cozinha,,
1240.11.355,Alcateia,Bando Branco,Cozinha,,
1240.11.356,Alcateia,Bando Branco,Cozinha,,
1240.11.357,Alcateia,Bando Branco,Cozinha,,
1240.11.358,Alcateia,Bando Branco,Cozinha,,
1240.11.359,Alcateia,Bando Branco,Cozinha,,
1240.11.360,Alcateia,Bando Branco,Cozinha,,
1240.11.361,Alcateia,Bando Branco,Cozinha,,
1240.11.362,Alcateia,Bando Branco,Cozinha,,
1240.11.363,Alcateia,Bando Branco,Cozinha,,
1240.11.364,Alcateia,Bando Branco,Cozinha,,
1240.11.365,Alcateia,Bando Branco,Cozinha,,
1240.11.366,Alcateia,Bando Branco,Cozinha,,
1240.11.367,Alcateia,Bando Branco,Cozinha,,
1240.11.368,Alcateia,Bando Branco,Cozinha,,
1240.11.369,Alcateia,Bando Branco,Cozinha,,
1240.11.370,Alcateia,Bando Branco,Cozinha,,
1240.11.371,Alcateia,Bando Branco,Cozinha,,
1240.11.372,Alcateia,Bando Branco,Cozinha,,
1240.11.373,Alcateia,Bando Branco,Cozinha,,
1240.11.374,Alcateia,Bando Branco,Cozinha,,
1240.11.375,Alcateia,Bando Branco,Cozinha,,
1240.11.376,Alcateia,Bando Branco,Cozinha,,
1240.11.377,Alcateia,Bando Branco,Cozinha,,
1240.11.378,Alcateia,Bando Branco,Cozinha,,
1240.11.379,Alcateia,Bando Branco,Cozinha,,
1240.11.380,Alcateia,Bando Branco,Cozinha,,
1240.11.381,Alcateia,Bando Branco,Cozinha,,
1240.11.382,Alcateia,Bando Branco,Cozinha,,
1240.11.383,Alcateia,Bando Branco,Cozinha,,
1240.11.384,Alcateia,Bando Branco,Cozinha,,
1240.11.385,Alcateia,Bando Branco,Cozinha,,
1240.11.386,Alcateia,Bando Branco,Cozinha,,
1240.11.387,Alcateia,Bando Branco,Cozinha,,
1240.11.388,Alcateia,Bando Branco,Cozinha,,
1240.11.389,Alcateia,Bando Branco,Cozinha,,
1240.11.390,Alcateia,Bando Branco,Cozinha,,
1240.11.391,Alcateia,Bando Branco,Cozinha,,
1240.11.392,Alcateia,Bando Branco,Cozinha,,
1240.11.393,Alcateia,Bando Branco,Cozinha,,
1240.11.394,Alcateia,Bando Branco,Cozinha,,
1240.11.395,Alcateia,Bando Branco,Cozinha,,
1240.11.396,Alcateia,Bando Branco,Cozinha,,
1240.11.397,Alcateia,Bando Branco,Cozinha,,
1240.11.398,Alcateia,Bando Branco,Cozinha,,
1240.11.399,Alcateia,Bando Branco,Cozinha,,
1240.11.400,Alcateia,Bando Branco,Ferramentas,,
1240.11.401,Alcateia,Bando Branco,Ferramentas,,
1240.11.402,Alcateia,Bando Branco,Ferramentas,,
1240.11.403,Alcateia,Bando Branco,Ferramentas,,
1240.11.404,Alcateia,Bando Branco,Ferramentas,,
1240.11.405,Alcateia,Bando Branco,Ferramentas,,
1240.11.406,Alcateia,Bando Branco,Ferramentas,,
1240.11.407,Alcateia,Bando Branco,Ferramentas,,
1240.11.408,Alcateia,Bando Branco,Ferramentas,,
1240.11.409,Alcateia,Bando Branco,Ferramentas,,
1240.11.410,Alcateia,Bando Branco,Ferramentas,,
1240.11.411,Alcateia,Bando Branco,Ferramentas,,
1240.11.412,Alcateia,Bando Branco,Ferramentas,,
1240.11.413,Alcateia,Bando Branco,Ferramentas,,
1240.11.414,Alcateia,Bando Branco,Ferramentas,,
1240.11.415,Alcateia,Bando Branco,Ferramentas,,
1240.11.416,Alcateia,Bando Branco,Ferramentas,,
1240.11.417,Alcateia,Bando Branco,Ferramentas,,
1240.11.418,Alcateia,Bando Branco,Ferramentas,,
1240.11.419,Alcateia,Bando Branco,Ferramentas,,
1240.11.420,Alcateia,Bando Branco,Ferramentas,,
1240.11.421,Alcateia,Bando Branco,Ferramentas,,
1240.11.422,Alcateia,Bando Branco,Ferramentas,,
1240.11.423,Alcateia,Bando Branco,Ferramentas,,
1240.11.424,Alcateia,Bando Branco,Ferramentas,,
1240.11.425,Alcateia,Bando Branco,Ferramentas,,
1240.11.426,Alcateia,Bando Branco,Ferramentas,,
1240.11.427,Alcateia,Bando Branco,Ferramentas,,
1240.11.428,Alcateia,Bando Branco,Ferramentas,,
1240.11.429,Alcateia,Bando Branco,Ferramentas,,
1240.11.430,Alcateia,Bando Branco,Ferramentas,,
1240.11.431,Alcateia,Bando Branco,Ferramentas,,
1240.11.432,Alcateia,Bando Branco,Ferramentas,,
1240.11.433,Alcateia,Bando Branco,Ferramentas,,
1240.11.434,Alcateia,Bando Branco,Ferramentas,,
1240.11.435,Alcateia,Bando Branco,Ferramentas,,
1240.11.436,Alcateia,Bando Branco,Ferramentas,,
1240.11.437,Alcateia,Bando Branco,Ferramentas,,
1240.11.438,Alcateia,Bando Branco,Ferramentas,,
1240.11.439,Alcateia,Bando Branco,Ferramentas,,
1240.11.440,Alcateia,Bando Branco,Ferramentas,,
1240.11.441,Alcateia,Bando Branco,Ferramentas,,
1240.11.442,Alcateia,Bando Branco,Ferramentas,,
1240.11.443,Alcateia,Bando Branco,Ferramentas,,
1240.11.444,Alcateia,Bando Branco,Ferramentas,,
1240.11.445,Alcateia,Bando Branco,Ferramentas,,
1240.11.446,Alcateia,Bando Branco,Ferramentas,,
1240.11.447,Alcateia,Bando Branco,Ferramentas,,
1240.11.448,Alcateia,Bando Branco,Ferramentas,,
1240.11.449,Alcateia,Bando Branco,Ferramentas,,
1240.11.450,Alcateia,Bando Branco,Ferramentas,,
1240.11.451,Alcateia,Bando Branco,Ferramentas,,
1240.11.452,Alcateia,Bando Branco,Ferramentas,,
1240.11.453,Alcateia,Bando Branco,Ferramentas,,
1240.11.454,Alcateia,Bando Branco,Ferramentas,,
1240.11.455,Alcateia,Bando Branco,Ferramentas,,
1240.11.456,Alcateia,Bando Branco,Ferramentas,,
1240.11.457,Alcateia,Bando Branco,Ferramentas,,
1240.11.458,Alcateia,Bando Branco,Ferramentas,,
1240.11.459,Alcateia,Bando Branco,Ferramentas,,
1240.11.460,Alcateia,Bando Branco,Ferramentas,,
1240.11.461,Alcateia,Bando Branco,Ferramentas,,
1240.11.462,Alcateia,Bando Branco,Ferramentas,,
1240.11.463,Alcateia,Bando Branco,Ferramentas,,
1240.11.464,Alcateia,Bando Branco,Ferramentas,,
1240.11.465,Alcateia,Bando Branco,Ferramentas,,
1240.11.466,Alcateia,Bando Branco,Ferramentas,,
1240.11.467,Alcateia,Bando Branco,Ferramentas,,
1240.11.468,Alcateia,Bando Branco,Ferramentas,,
1240.11.469,Alcateia,Bando Branco,Ferramentas,,
1240.11.470,Alcateia,Bando Branco,Ferramentas,,
1240.11.471,Alcateia,Bando Branco,Ferramentas,,
1240.11.472,Alcateia,Bando Branco,Ferramentas,,
1240.11.473,Alcateia,Bando Branco,Ferramentas,,
1240.11.474,Alcateia,Bando Branco,Ferramentas,,
1240.11.475,Alcateia,Bando Branco,Ferramentas,,
1240.11.476,Alcateia,Bando Branco,Ferramentas,,
1240.11.477,Alcateia,Bando Branco,Ferramentas,,
1240.11.478,Alcateia,Bando Branco,Ferramentas,,
1240.11.479,Alcateia,Bando Branco,Ferramentas,,
1240.11.480,Alcateia,Bando Branco,Ferramentas,,
1240.11.481,Alcateia,Bando Branco,Ferramentas,,
1240.11.482,Alcateia,Bando Branco,Ferramentas,,
1240.11.483,Alcateia,Bando Branco,Ferramentas,,
1240.11.484,Alcateia,Bando Branco,Ferramentas,,
1240.11.485,Alcateia,Bando Branco,Ferramentas,,
1240.11.486,Alcateia,Bando Branco,Ferramentas,,
1240.11.487,Alcateia,Bando Branco,Ferramentas,,
1240.11.488,Alcateia,Bando Branco,Ferramentas,,
1240.11.489,Alcateia,Bando Branco,Ferramentas,,
1240.11.490,Alcateia,Bando Branco,Ferramentas,,
1240.11.491,Alcateia,Bando Branco,Ferramentas,,
1240.11.492,Alcateia,Bando Branco,Ferramentas,,
1240.11.493,Alcateia,Bando Branco,Ferramentas,,
1240.11.494,Alcateia,Bando Branco,Ferramentas,,
1240.11.495,Alcateia,Bando Branco,Ferramentas,,
1240.11.496,Alcateia,Bando Branco,Ferramentas,,
1240.11.497,Alcateia,Bando Branco,Ferramentas,,
1240.11.498,Alcateia,Bando Branco,Ferramentas,,
1240.11.499,Alcateia,Bando Branco,Ferramentas,,
1240.11.500,Alcateia,Bando Branco,Energizados,,
1240.11.501,Alcateia,Bando Branco,Energizados,,
1240.11.502,Alcateia,Bando Branco,Energizados,,
1240.11.503,Alcateia,Bando Branco,Energizados,,
1240.11.504,Alcateia,Bando Branco,Energizados,,
1240.11.505,Alcateia,Bando Branco,Energizados,,
1240.11.506,Alcateia,Bando Branco,Energizados,,
1240.11.507,Alcateia,Bando Branco,Energizados,,
1240.11.508,Alcateia,Bando Branco,Energizados,,
1240.11.509,Alcateia,Bando Branco,Energizados,,
1240.11.510,Alcateia,Bando Branco,Energizados,,
1240.11.511,Alcateia,Bando Branco,Energizados,,
1240.11.512,Alcateia,Bando Branco,Energizados,,
1240.11.513,Alcateia,Bando Branco,Energizados,,
1240.11.514,Alcateia,Bando Branco,Energizados,,
1240.11.515,Alcateia,Bando Branco,Energizados,,
1240.11.516,Alcateia,Bando Branco,Energizados,,
1240.11.517,Alcateia,Bando Branco,Energizados,,
1240.11.518,Alcateia,Bando Branco,Energizados,,
1240.11.519,Alcateia,Bando Branco,Energizados,,
1240.11.520,Alcateia,Bando Branco,Energizados,,
1240.11.521,Alcateia,Bando Branco,Energizados,,
1240.11.522,Alcateia,Bando Branco,Energizados,,
1240.11.523,Alcateia,Bando Branco,Energizados,,
1240.11.524,Alcateia,Bando Branco,Energizados,,
1240.11.525,Alcateia,Bando Branco,Energizados,,
1240.11.526,Alcateia,Bando Branco,Energizados,,
1240.11.527,Alcateia,Bando Branco,Energizados,,
1240.11.528,Alcateia,Bando Branco,Energizados,,
1240.11.529,Alcateia,Bando Branco,Energizados,,
1240.11.530,Alcateia,Bando Branco,Energizados,,
1240.11.531,Alcateia,Bando Branco,Energizados,,
1240.11.532,Alcateia,Bando Branco,Energizados,,
1240.11.533,Alcateia,Bando Branco,Energizados,,
1240.11.534,Alcateia,Bando Branco,Energizados,,
1240.11.535,Alcateia,Bando Branco,Energizados,,
1240.11.536,Alcateia,Bando Branco,Energizados,,
1240.11.537,Alcateia,Bando Branco,Energizados,,
1240.11.538,Alcateia,Bando Branco,Energizados,,
1240.11.539,Alcateia,Bando Branco,Energizados,,
1240.11.540,Alcateia,Bando Branco,Energizados,,
1240.11.541,Alcateia,Bando Branco,Energizados,,
1240.11.542,Alcateia,Bando Branco,Energizados,,
1240.11.543,Alcateia,Bando Branco,Energizados,,
1240.11.544,Alcateia,Bando Branco,Energizados,,
1240.11.545,Alcateia,Bando Branco,Energizados,,
1240.11.546,Alcateia,Bando Branco,Energizados,,
1240.11.547,Alcateia,Bando Branco,Energizados,,
1240.11.548,Alcateia,Bando Branco,Energizados,,
1240.11.549,Alcateia,Bando Branco,Energizados,,
1240.11.550,Alcateia,Bando Branco,Energizados,,
1240.11.551,Alcateia,Bando Branco,Energizados,,
1240.11.552,Alcateia,Bando Branco,Energizados,,
1240.11.553,Alcateia,Bando Branco,Energizados,,
1240.11.554,Alcateia,Bando Branco,Energizados,,
1240.11.555,Alcateia,Bando Branco,Energizados,,
1240.11.556,Alcateia,Bando Branco,Energizados,,
1240.11.557,Alcateia,Bando Branco,Energizados,,
1240.11.558,Alcateia,Bando Branco,Energizados,,
1240.11.559,Alcateia,Bando Branco,Energizados,,
1240.11.560,Alcateia,Bando Branco,Energizados,,
1240.11.561,Alcateia,Bando Branco,Energizados,,
1240.11.562,Alcateia,Bando Branco,Energizados,,
1240.11.563,Alcateia,Bando Branco,Energizados,,
1240.11.564,Alcateia,Bando Branco,Energizados,,
1240.11.565,Alcateia,Bando Branco,Energizados,,
1240.11.566,Alcateia,Bando Branco,Energizados,,
1240.11.567,Alcateia,Bando Branco,Energizados,,
1240.11.568,Alcateia,Bando Branco,Energizados,,
1240.11.569,Alcateia,Bando Branco,Energizados,,
1240.11.570,Alcateia,Bando Branco,Energizados,,
1240.11.571,Alcateia,Bando Branco,Energizados,,
1240.11.572,Alcateia,Bando Branco,Energizados,,
1240.11.573,Alcateia,Bando Branco,Energizados,,
1240.11.574,Alcateia,Bando Branco,Energizados,,
1240.11.575,Alcateia,Bando Branco,Energizados,,
1240.11.576,Alcateia,Bando Branco,Energizados,,
1240.11.577,Alcateia,Bando Branco,Energizados,,
1240.11.578,Alcateia,Bando Branco,Energizados,,
1240.11.579,Alcateia,Bando Branco,Energizados,,
1240.11.580,Alcateia,Bando Branco,Energizados,,
1240.11.581,Alcateia,Bando Branco,Energizados,,
1240.11.582,Alcateia,Bando Branco,Energizados,,
1240.11.583,Alcateia,Bando Branco,Energizados,,
1240.11.584,Alcateia,Bando Branco,Energizados,,
1240.11.585,Alcateia,Bando Branco,Energizados,,
1240.11.586,Alcateia,Bando Branco,Energizados,,
1240.11.587,Alcateia,Bando Branco,Energizados,,
1240.11.588,Alcateia,Bando Branco,Energizados,,
1240.11.589,Alcateia,Bando Branco,Energizados,,
1240.11.590,Alcateia,Bando Branco,Energizados,,
1240.11.591,Alcateia,Bando Branco,Energizados,,
1240.11.592,Alcateia,Bando Branco,Energizados,,
1240.11.593,Alcateia,Bando Branco,Energizados,,
1240.11.594,Alcateia,Bando Branco,Energizados,,
1240.11.595,Alcateia,Bando Branco,Energizados,,
1240.11.596,Alcateia,Bando Branco,Energizados,,
1240.11.597,Alcateia,Bando Branco,Energizados,,
1240.11.598,Alcateia,Bando Branco,Energizados,,
1240.11.599,Alcateia,Bando Branco,Energizados,,
1240.11.600,Alcateia,Bando Branco,Socorrismo,,
1240.11.601,Alcateia,Bando Branco,Socorrismo,,
1240.11.602,Alcateia,Bando Branco,Socorrismo,,
1240.11.603,Alcateia,Bando Branco,Socorrismo,,
1240.11.604,Alcateia,Bando Branco,Socorrismo,,
1240.11.605,Alcateia,Bando Branco,Socorrismo,,
1240.11.606,Alcateia,Bando Branco,Socorrismo,,
1240.11.607,Alcateia,Bando Branco,Socorrismo,,
1240.11.608,Alcateia,Bando Branco,Socorrismo,,
1240.11.609,Alcateia,Bando Branco,Socorrismo,,
1240.11.610,Alcateia,Bando Branco,Socorrismo,,
1240.11.611,Alcateia,Bando Branco,Socorrismo,,
1240.11.612,Alcateia,Bando Branco,Socorrismo,,
1240.11.613,Alcateia,Bando Branco,Socorrismo,,
1240.11.614,Alcateia,Bando Branco,Socorrismo,,
1240.11.615,Alcateia,Bando Branco,Socorrismo,,
1240.11.616,Alcateia,Bando Branco,Socorrismo,,
1240.11.617,Alcateia,Bando Branco,Socorrismo,,
1240.11.618,Alcateia,Bando Branco,Socorrismo,,
1240.11.619,Alcateia,Bando Branco,Socorrismo,,
1240.11.620,Alcateia,Bando Branco,Socorrismo,,
1240.11.621,Alcateia,Bando Branco,Socorrismo,,
1240.11.622,Alcateia,Bando Branco,Socorrismo,,
1240.11.623,Alcateia,Bando Branco,Socorrismo,,
1240.11.624,Alcateia,Bando Branco,Socorrismo,,
1240.11.625,Alcateia,Bando Branco,Socorrismo,,
1240.11.626,Alcateia,Bando Branco,Socorrismo,,
1240.11.627,Alcateia,Bando Branco,Socorrismo,,
1240.11.628,Alcateia,Bando Branco,Socorrismo,,
1240.11.629,Alcateia,Bando Branco,Socorrismo,,
1240.11.630,Alcateia,Bando Branco,Socorrismo,,
1240.11.631,Alcateia,Bando Branco,Socorrismo,,
1240.11.632,Alcateia,Bando Branco,Socorrismo,,
1240.11.633,Alcateia,Bando Branco,Socorrismo,,
1240.11.634,Alcateia,Bando Branco,Socorrismo,,
1240.11.635,Alcateia,Bando Branco,Socorrismo,,
1240.11.636,Alcateia,Bando Branco,Socorrismo,,
1240.11.637,Alcateia,Bando Branco,Socorrismo,,
1240.11.638,Alcateia,Bando Branco,Socorrismo,,
1240.11.639,Alcateia,Bando Branco,Socorrismo,,
1240.11.640,Alcateia,Bando Branco,Socorrismo,,
1240.11.641,Alcateia,Bando Branco,Socorrismo,,
1240.11.642,Alcateia,Bando Branco,Socorrismo,,
1240.11.643,Alcateia,Bando Branco,Socorrismo,,
1240.11.644,Alcateia,Bando Branco,Socorrismo,,
1240.11.645,Alcateia,Bando Branco,Socorrismo,,
1240.11.646,Alcateia,Bando Branco,Socorrismo,,
1240.11.647,Alcateia,Bando Branco,Socorrismo,,
1240.11.648,Alcateia,Bando Branco,Socorrismo,,
1240.11.649,Alcateia,Bando Branco,Socorrismo,,
1240.11.650,Alcateia,Bando Branco,Socorrismo,,
1240.11.651,Alcateia,Bando Branco,Socorrismo,,
1240.11.652,Alcateia,Bando Branco,Socorrismo,,
1240.11.653,Alcateia,Bando Branco,Socorrismo,,
1240.11.654,Alcateia,Bando Branco,Socorrismo,,
1240.11.655,Alcateia,Bando Branco,Socorrismo,,
1240.11.656,Alcateia,Bando Branco,Socorrismo,,
1240.11.657,Alcateia,Bando Branco,Socorrismo,,
1240.11.658,Alcateia,Bando Branco,Socorrismo,,
1240.11.659,Alcateia,Bando Branco,Socorrismo,,
1240.11.660,Alcateia,Bando Branco,Socorrismo,,
1240.11.661,Alcateia,Bando Branco,Socorrismo,,
1240.11.662,Alcateia,Bando Branco,Socorrismo,,
1240.11.663,Alcateia,Bando Branco,Socorrismo,,
1240.11.664,Alcateia,Bando Branco,Socorrismo,,
1240.11.665,Alcateia,Bando Branco,Socorrismo,,
1240.11.666,Alcateia,Bando Branco,Socorrismo,,
1240.11.667,Alcateia,Bando Branco,Socorrismo,,
1240.11.668,Alcateia,Bando Branco,Socorrismo,,
1240.11.669,Alcateia,Bando Branco,Socorrismo,,
1240.11.670,Alcateia,Bando Branco,Socorrismo,,
1240.11.671,Alcateia,Bando Branco,Socorrismo,,
1240.11.672,Alcateia,Bando Branco,Socorrismo,,
1240.11.673,Alcateia,Bando Branco,Socorrismo,,
1240.11.674,Alcateia,Bando Branco,Socorrismo,,
1240.11.675,Alcateia,Bando Branco,Socorrismo,,
1240.11.676,Alcateia,Bando Branco,Socorrismo,,
1240.11.677,Alcateia,Bando Branco,Socorrismo,,
1240.11.678,Alcateia,Bando Branco,Socorrismo,,
1240.11.679,Alcateia,Bando Branco,Socorrismo,,
1240.11.680,Alcateia,Bando Branco,Socorrismo,,
1240.11.681,Alcateia,Bando Branco,Socorrismo,,
1240.11.682,Alcateia,Bando Branco,Socorrismo,,
1240.11.683,Alcateia,Bando Branco,Socorrismo,,
1240.11.684,Alcateia,Bando Branco,Socorrismo,,
1240.11.685,Alcateia,Bando Branco,Socorrismo,,
1240.11.686,Alcateia,Bando Branco,Socorrismo,,
1240.11.687,Alcateia,Bando Branco,Socorrismo,,
1240.11.688,Alcateia,Bando Branco,Socorrismo,,
1240.11.689,Alcateia,Bando Branco,Socorrismo,,
1240.11.690,Alcateia,Bando Branco,Socorrismo,,
1240.11.691,Alcateia,Bando Branco,Socorrismo,,
1240.11.692,Alcateia,Bando Branco,Socorrismo,,
1240.11.693,Alcateia,Bando Branco,Socorrismo,,
1240.11.694,Alcateia,Bando Branco,Socorrismo,,
1240.11.695,Alcateia,Bando Branco,Socorrismo,,
1240.11.696,Alcateia,Bando Branco,Socorrismo,,
1240.11.697,Alcateia,Bando Branco,Socorrismo,,
1240.11.698,Alcateia,Bando Branco,Socorrismo,,
1240.11.699,Alcateia,Bando Branco,Socorrismo,,
1240.11.700,Alcateia,Bando Branco,Desportivos,,
1240.11.701,Alcateia,Bando Branco,Desportivos,,
1240.11.702,Alcateia,Bando Branco,Desportivos,,
1240.11.703,Alcateia,Bando Branco,Desportivos,,
1240.11.704,Alcateia,Bando Branco,Desportivos,,
1240.11.705,Alcateia,Bando Branco,Desportivos,,
1240.11.706,Alcateia,Bando Branco,Desportivos,,
1240.11.707,Alcateia,Bando Branco,Desportivos,,
1240.11.708,Alcateia,Bando Branco,Desportivos,,
1240.11.709,Alcateia,Bando Branco,Desportivos,,
1240.11.710,Alcateia,Bando Branco,Desportivos,,
1240.11.711,Alcateia,Bando Branco,Desportivos,,
1240.11.712,Alcateia,Bando Branco,Desportivos,,
1240.11.713,Alcateia,Bando Branco,Desportivos,,
1240.11.714,Alcateia,Bando Branco,Desportivos,,
1240.11.715,Alcateia,Bando Branco,Desportivos,,
1240.11.716,Alcateia,Bando Branco,Desportivos,,
1240.11.717,Alcateia,Bando Branco,Desportivos,,
1240.11.718,Alcateia,Bando Branco,Desportivos,,
1240.11.719,Alcateia,Bando Branco,Desportivos,,
1240.11.720,Alcateia,Bando Branco,Desportivos,,
1240.11.721,Alcateia,Bando Branco,Desportivos,,
1240.11.722,Alcateia,Bando Branco,Desportivos,,
1240.11.723,Alcateia,Bando Branco,Desportivos,,
1240.11.724,Alcateia,Bando Branco,Desportivos,,
1240.11.725,Alcateia,Bando Branco,Desportivos,,
1240.11.726,Alcateia,Bando Branco,Desportivos,,
1240.11.727,Alcateia,Bando Branco,Desportivos,,
1240.11.728,Alcateia,Bando Branco,Desportivos,,
1240.11.729,Alcateia,Bando Branco,Desportivos,,
1240.11.730,Alcateia,Bando Branco,Desportivos,,
1240.11.731,Alcateia,Bando Branco,Desportivos,,
1240.11.732,Alcateia,Bando Branco,Desportivos,,
1240.11.733,Alcateia,Bando Branco,Desportivos,,
1240.11.734,Alcateia,Bando Branco,Desportivos,,
1240.11.735,Alcateia,Bando Branco,Desportivos,,
1240.11.736,Alcateia,Bando Branco,Desportivos,,
1240.11.737,Alcateia,Bando Branco,Desportivos,,
1240.11.738,Alcateia,Bando Branco,Desportivos,,
1240.11.739,Alcateia,Bando Branco,Desportivos,,
1240.11.740,Alcateia,Bando Branco,Desportivos,,
1240.11.741,Alcateia,Bando Branco,Desportivos,,
1240.11.742,Alcateia,Bando Branco,Desportivos,,
1240.11.743,Alcateia,Bando Branco,Desportivos,,
1240.11.744,Alcateia,Bando Branco,Desportivos,,
1240.11.745,Alcateia,Bando Branco,Desportivos,,
1240.11.746,Alcateia,Bando Branco,Desportivos,,
1240.11.747,Alcateia,Bando Branco,Desportivos,,
1240.11.748,Alcateia,Bando Branco,Desportivos,,
1240.11.749,Alcateia,Bando Branco,Desportivos,,
1240.11.750,Alcateia,Bando Branco,Desportivos,,
1240.11.751,Alcateia,Bando Branco,Desportivos,,
1240.11.752,Alcateia,Bando Branco,Desportivos,,
1240.11.753,Alcateia,Bando Branco,Desportivos,,
1240.11.754,Alcateia,Bando Branco,Desportivos,,
1240.11.755,Alcateia,Bando Branco,Desportivos,,
1240.11.756,Alcateia,Bando Branco,Desportivos,,
1240.11.757,Alcateia,Bando Branco,Desportivos,,
1240.11.758,Alcateia,Bando Branco,Desportivos,,
1240.11.759,Alcateia,Bando Branco,Desportivos,,
1240.11.760,Alcateia,Bando Branco,Desportivos,,
1240.11.761,Alcateia,Bando Branco,Desportivos,,
1240.11.762,Alcateia,Bando Branco,Desportivos,,
1240.11.763,Alcateia,Bando Branco,Desportivos,,
1240.11.764,Alcateia,Bando Branco,Desportivos,,
1240.11.765,Alcateia,Bando Branco,Desportivos,,
1240.11.766,Alcateia,Bando Branco,Desportivos,,
1240.11.767,Alcateia,Bando Branco,Desportivos,,
1240.11.768,Alcateia,Bando Branco,Desportivos,,
1240.11.769,Alcateia,Bando Branco,Desportivos,,
1240.11.770,Alcateia,Bando Branco,Desportivos,,
1240.11.771,Alcateia,Bando Branco,Desportivos,,
1240.11.772,Alcateia,Bando Branco,Desportivos,,
1240.11.773,Alcateia,Bando Branco,Desportivos,,
1240.11.774,Alcateia,Bando Branco,Desportivos,,
1240.11.775,Alcateia,Bando Branco,Desportivos,,
1240.11.776,Alcateia,Bando Branco,Desportivos,,
1240.11.777,Alcateia,Bando Branco,Desportivos,,
1240.11.778,Alcateia,Bando Branco,Desportivos,,
1240.11.779,Alcateia,Bando Branco,Desportivos,,
1240.11.780,Alcateia,Bando Branco,Desportivos,,
1240.11.781,Alcateia,Bando Branco,Desportivos,,
1240.11.782,Alcateia,Bando Branco,Desportivos,,
1240.11.783,Alcateia,Bando Branco,Desportivos,,
1240.11.784,Alcateia,Bando Branco,Desportivos,,
1240.11.785,Alcateia,Bando Branco,Desportivos,,
1240.11.786,Alcateia,Bando Branco,Desportivos,,
1240.11.787,Alcateia,Bando Branco,Desportivos,,
1240.11.788,Alcateia,Bando Branco,Desportivos,,
1240.11.789,Alcateia,Bando Branco,Desportivos,,
1240.11.790,Alcateia,Bando Branco,Desportivos,,
1240.11.791,Alcateia,Bando Branco,Desportivos,,
1240.11.792,Alcateia,Bando Branco,Desportivos,,
1240.11.793,Alcateia,Bando Branco,Desportivos,,
1240.11.794,Alcateia,Bando Branco,Desportivos,,
1240.11.795,Alcateia,Bando Branco,Desportivos,,
1240.11.796,Alcateia,Bando Branco,Desportivos,,
1240.11.797,Alcateia,Bando Branco,Desportivos,,
1240.11.798,Alcateia,Bando Branco,Desportivos,,
1240.11.799,Alcateia,Bando Branco,Desportivos,,
1240.11.800,Alcateia,Bando Branco,Diversos,,
1240.11.801,Alcateia,Bando Branco,Diversos,,
1240.11.802,Alcateia,Bando Branco,Diversos,,
1240.11.803,Alcateia,Bando Branco,Diversos,,
1240.11.804,Alcateia,Bando Branco,Diversos,,
1240.11.805,Alcateia,Bando Branco,Diversos,,
1240.11.806,Alcateia,Bando Branco,Diversos,,
1240.11.807,Alcateia,Bando Branco,Diversos,,
1240.11.808,Alcateia,Bando Branco,Diversos,,
1240.11.809,Alcateia,Bando Branco,Diversos,,
1240.11.810,Alcateia,Bando Branco,Diversos,,
1240.11.811,Alcateia,Bando Branco,Diversos,,
1240.11.812,Alcateia,Bando Branco,Diversos,,
1240.11.813,Alcateia,Bando Branco,Diversos,,
1240.11.814,Alcateia,Bando Branco,Diversos,,
1240.11.815,Alcateia,Bando Branco,Diversos,,
1240.11.816,Alcateia,Bando Branco,Diversos,,
1240.11.817,Alcateia,Bando Branco,Diversos,,
1240.11.818,Alcateia,Bando Branco,Diversos,,
1240.11.819,Alcateia,Bando Branco,Diversos,,
1240.11.820,Alcateia,Bando Branco,Diversos,,
1240.11.821,Alcateia,Bando Branco,Diversos,,
