Código,Unidade,Sub unidade,Tipo,Nome,Descritivo,
1240.20.649,Expedição,Secção,Socorrismo,,,
1240.20.650,Expedição,Secção,Socorrismo,,,
1240.20.651,Expedição,Secção,Socorrismo,,,
1240.20.652,Expedição,Secção,Socorrismo,,,
1240.20.653,Expedição,Secção,Socorrismo,,,
1240.20.654,Expedição,Secção,Socorrismo,,,
1240.20.655,Expedição,Secção,Socorrismo,,,
1240.20.656,Expedição,Secção,Socorrismo,,,
1240.20.657,Expedição,Secção,Socorrismo,,,
1240.20.658,Expedição,Secção,Socorrismo,,,
1240.20.659,Expedição,Secção,Socorrismo,,,
1240.20.660,Expedição,Secção,Socorrismo,,,
1240.20.661,Expedição,Secção,Socorrismo,,,
1240.20.662,Expedição,Secção,Socorrismo,,,
1240.20.663,Expedição,Secção,Socorrismo,,,
1240.20.664,Expedição,Secção,Socorrismo,,,
1240.20.665,Expedição,Secção,Socorrismo,,,
1240.20.666,Expedição,Secção,Socorrismo,,,
1240.20.667,Expedição,Secção,Socorrismo,,,
1240.20.668,Expedição,Secção,Socorrismo,,,
1240.20.669,Expedição,Secção,Socorrismo,,,
1240.20.670,Expedição,Secção,Socorrismo,,,
1240.20.671,Expedição,Secção,Socorrismo,,,
1240.20.672,Expedição,Secção,Socorrismo,,,
1240.20.673,Expedição,Secção,Socorrismo,,,
1240.20.674,Expedição,Secção,Socorrismo,,,
1240.20.675,Expedição,Secção,Socorrismo,,,
1240.20.676,Expedição,Secção,Socorrismo,,,
1240.20.677,Expedição,Secção,Socorrismo,,,
1240.20.678,Expedição,Secção,Socorrismo,,,
1240.20.679,Expedição,Secção,Socorrismo,,,
1240.20.680,Expedição,Secção,Socorrismo,,,
1240.20.681,Expedição,Secção,Socorrismo,,,
1240.20.682,Expedição,Secção,Socorrismo,,,
1240.20.683,Expedição,Secção,Socorrismo,,,
1240.20.684,Expedição,Secção,Socorrismo,,,
1240.20.685,Expedição,Secção,Socorrismo,,,
1240.20.686,Expedição,Secção,Socorrismo,,,
1240.20.687,Expedição,Secção,Socorrismo,,,
1240.20.688,Expedição,Secção,Socorrismo,,,
1240.20.689,Expedição,Secção,Socorrismo,,,
1240.20.690,Expedição,Secção,Socorrismo,,,
1240.20.691,Expedição,Secção,Socorrismo,,,
1240.20.692,Expedição,Secção,Socorrismo,,,
1240.20.693,Expedição,Secção,Socorrismo,,,
1240.20.694,Expedição,Secção,Socorrismo,,,
1240.20.695,Expedição,Secção,Socorrismo,,,
1240.20.696,Expedição,Secção,Socorrismo,,,
1240.20.697,Expedição,Secção,Socorrismo,,,
1240.20.698,Expedição,Secção,Socorrismo,,,
1240.20.699,Expedição,Secção,Socorrismo,,,
1240.20.700,Expedição,Secção,Desportivos,,,
1240.20.701,Expedição,Secção,Desportivos,,,
1240.20.702,Expedição,Secção,Desportivos,,,
1240.20.703,Expedição,Secção,Desportivos,,,
1240.20.704,Expedição,Secção,Desportivos,,,
1240.20.705,Expedição,Secção,Desportivos,,,
1240.20.706,Expedição,Secção,Desportivos,,,
1240.20.707,Expedição,Secção,Desportivos,,,
1240.20.708,Expedição,Secção,Desportivos,,,
1240.20.709,Expedição,Secção,Desportivos,,,
1240.20.710,Expedição,Secção,Desportivos,,,
1240.20.711,Expedição,Secção,Desportivos,,,
1240.20.712,Expedição,Secção,Desportivos,,,
1240.20.713,Expedição,Secção,Desportivos,,,
1240.20.714,Expedição,Secção,Desportivos,,,
1240.20.715,Expedição,Secção,Desportivos,,,
1240.20.716,Expedição,Secção,Desportivos,,,
1240.20.717,Expedição,Secção,Desportivos,,,
1240.20.718,Expedição,Secção,Desportivos,,,
1240.20.719,Expedição,Secção,Desportivos,,,
1240.20.720,Expedição,Secção,Desportivos,,,
1240.20.721,Expedição,Secção,Desportivos,,,
1240.20.722,Expedição,Secção,Desportivos,,,
1240.20.723,Expedição,Secção,Desportivos,,,
1240.20.724,Expedição,Secção,Desportivos,,,
1240.20.725,Expedição,Secção,Desportivos,,,
1240.20.726,Expedição,Secção,Desportivos,,,
1240.20.727,Expedição,Secção,Desportivos,,,
1240.20.728,Expedição,Secção,Desportivos,,,
1240.20.729,Expedição,Secção,Desportivos,,,
1240.20.730,Expedição,Secção,Desportivos,,,
1240.20.731,Expedição,Secção,Desportivos,,,
1240.20.732,Expedição,Secção,Desportivos,,,
1240.20.733,Expedição,Secção,Desportivos,,,
1240.20.734,Expedição,Secção,Desportivos,,,
1240.20.735,Expedição,Secção,Desportivos,,,
1240.20.736,Expedição,Secção,Desportivos,,,
1240.20.737,Expedição,Secção,Desportivos,,,
1240.20.738,Expedição,Secção,Desportivos,,,
1240.20.739,Expedição,Secção,Desportivos,,,
1240.20.740,Expedição,Secção,Desportivos,,,
1240.20.741,Expedição,Secção,Desportivos,,,
1240.20.742,Expedição,Secção,Desportivos,,,
1240.20.743,Expedição,Secção,Desportivos,,,
1240.20.744,Expedição,Secção,Desportivos,,,
1240.20.745,Expedição,Secção,Desportivos,,,
1240.20.746,Expedição,Secção,Desportivos,,,
1240.20.747,Expedição,Secção,Desportivos,,,
1240.20.748,Expedição,Secção,Desportivos,,,
1240.20.749,Expedição,Secção,Desportivos,,,
1240.20.750,Expedição,Secção,Desportivos,,,
1240.20.751,Expedição,Secção,Desportivos,,,
1240.20.752,Expedição,Secção,Desportivos,,,
1240.20.753,Expedição,Secção,Desportivos,,,
1240.20.754,Expedição,Secção,Desportivos,,,
1240.20.755,Expedição,Secção,Desportivos,,,
1240.20.756,Expedição,Secção,Desportivos,,,
1240.20.757,Expedição,Secção,Desportivos,,,
1240.20.758,Expedição,Secção,Desportivos,,,
1240.20.759,Expedição,Secção,Desportivos,,,
1240.20.760,Expedição,Secção,Desportivos,,,
1240.20.761,Expedição,Secção,Desportivos,,,
1240.20.762,Expedição,Secção,Desportivos,,,
1240.20.763,Expedição,Secção,Desportivos,,,
1240.20.764,Expedição,Secção,Desportivos,,,
1240.20.765,Expedição,Secção,Desportivos,,,
1240.20.766,Expedição,Secção,Desportivos,,,
1240.20.767,Expedição,Secção,Desportivos,,,
1240.20.768,Expedição,Secção,Desportivos,,,
1240.20.769,Expedição,Secção,Desportivos,,,
1240.20.770,Expedição,Secção,Desportivos,,,
1240.20.771,Expedição,Secção,Desportivos,,,
1240.20.772,Expedição,Secção,Desportivos,,,
1240.20.773,Expedição,Secção,Desportivos,,,
1240.20.774,Expedição,Secção,Desportivos,,,
1240.20.775,Expedição,Secção,Desportivos,,,
1240.20.776,Expedição,Secção,Desportivos,,,
1240.20.777,Expedição,Secção,Desportivos,,,
1240.20.778,Expedição,Secção,Desportivos,,,
1240.20.779,Expedição,Secção,Desportivos,,,
1240.20.780,Expedição,Secção,Desportivos,,,
1240.20.781,Expedição,Secção,Desportivos,,,
1240.20.782,Expedição,Secção,Desportivos,,,
1240.20.783,Expedição,Secção,Desportivos,,,
1240.20.784,Expedição,Secção,Desportivos,,,
1240.20.785,Expedição,Secção,Desportivos,,,
1240.20.786,Expedição,Secção,Desportivos,,,
1240.20.787,Expedição,Secção,Desportivos,,,
1240.20.788,Expedição,Secção,Desportivos,,,
1240.20.789,Expedição,Secção,Desportivos,,,
1240.20.790,Expedição,Secção,Desportivos,,,
1240.20.791,Expedição,Secção,Desportivos,,,
1240.20.792,Expedição,Secção,Desportivos,,,
1240.20.793,Expedição,Secção,Desportivos,,,
1240.20.794,Expedição,Secção,Desportivos,,,
1240.20.795,Expedição,Secção,Desportivos,,,
1240.20.796,Expedição,Secção,Desportivos,,,
1240.20.797,Expedição,Secção,Desportivos,,,
1240.20.798,Expedição,Secção,Desportivos,,,
1240.20.799,Expedição,Secção,Desportivos,,,
1240.20.800,Expedição,Secção,Diversos,Baú Madeira Verde,Dobradiças estragadas,
1240.20.801,Expedição,Secção,Diversos,Caixa dobável Vermelha,,
1240.20.802,Expedição,Secção,Diversos,,,
1240.20.803,Expedição,Secção,Diversos,,,
1240.20.804,Expedição,Secção,Diversos,,,
1240.20.805,Expedição,Secção,Diversos,,,
1240.20.806,Expedição,Secção,Diversos,,,
1240.20.807,Expedição,Secção,Diversos,,,
1240.20.808,Expedição,Secção,Diversos,,,
1240.20.809,Expedição,Secção,Diversos,,,
1240.20.810,Expedição,Secção,Diversos,,,
1240.20.811,Expedição,Secção,Diversos,,,
1240.20.812,Expedição,Secção,Diversos,,,
1240.20.813,Expedição,Secção,Diversos,,,
1240.20.814,Expedição,Secção,Diversos,,,
1240.20.815,Expedição,Secção,Diversos,,,
1240.20.816,Expedição,Secção,Diversos,,,
1240.20.817,Expedição,Secção,Diversos,,,
1240.20.818,Expedição,Secção,Diversos,,,
1240.20.819,Expedição,Secção,Diversos,,,
1240.20.820,Expedição,Secção,Diversos,,,
1240.20.821,Expedição,Secção,Diversos,,,
1240.20.822,Expedição,Secção,Diversos,,,
1240.20.823,Expedição,Secção,Diversos,,,
1240.20.824,Expedição,Secção,Diversos,,,
1240.20.825,Expedição,Secção,Diversos,,,
1240.20.826,Expedição,Secção,Diversos,,,
1240.20.827,Expedição,Secção,Diversos,,,
1240.20.828,Expedição,Secção,Diversos,,,
1240.20.829,Expedição,Secção,Diversos,,,
1240.20.830,Expedição,Secção,Diversos,,,
1240.20.831,Expedição,Secção,Diversos,,,
1240.20.832,Expedição,Secção,Diversos,,,
1240.20.833,Expedição,Secção,Diversos,,,
1240.20.834,Expedição,Secção,Diversos,,,
1240.20.835,Expedição,Secção,Diversos,,,
1240.20.836,Expedição,Secção,Diversos,,,
1240.20.837,Expedição,Secção,Diversos,,,
1240.20.838,Expedição,Secção,Diversos,,,
1240.20.839,Expedição,Secção,Diversos,,,
1240.20.840,Expedição,Secção,Diversos,,,
1240.20.841,Expedição,Secção,Diversos,,,
1240.20.842,Expedição,Secção,Diversos,,,
1240.20.843,Expedição,Secção,Diversos,,,
1240.20.844,Expedição,Secção,Diversos,,,
1240.20.845,Expedição,Secção,Diversos,,,
1240.20.846,Expedição,Secção,Diversos,,,
1240.20.847,Expedição,Secção,Diversos,,,
1240.20.848,Expedição,Secção,Diversos,,,
1240.20.849,Expedição,Secção,Diversos,,,
1240.20.850,Expedição,Secção,Diversos,,,
1240.20.851,Expedição,Secção,Diversos,,,
1240.20.852,Expedição,Secção,Diversos,,,
1240.20.853,Expedição,Secção,Diversos,,,
1240.20.854,Expedição,Secção,Diversos,,,
1240.20.855,Expedição,Secção,Diversos,,,
1240.20.856,Expedição,Secção,Diversos,,,
1240.20.857,Expedição,Secção,Diversos,,,
1240.20.858,Expedição,Secção,Diversos,,,
1240.20.859,Expedição,Secção,Diversos,,,
1240.20.860,Expedição,Secção,Diversos,,,
1240.20.861,Expedição,Secção,Diversos,,,
1240.20.862,Expedição,Secção,Diversos,,,
1240.20.863,Expedição,Secção,Diversos,,,
1240.20.864,Expedição,Secção,Diversos,,,
1240.20.865,Expedição,Secção,Diversos,,,
1240.20.866,Expedição,Secção,Diversos,,,
1240.20.867,Expedição,Secção,Diversos,,,
1240.20.868,Expedição,Secção,Diversos,,,
1240.20.869,Expedição,Secção,Diversos,,,
1240.20.870,Expedição,Secção,Diversos,,,
1240.20.871,Expedição,Secção,Diversos,,,
1240.20.872,Expedição,Secção,Diversos,,,
1240.20.873,Expedição,Secção,Diversos,,,
1240.20.874,Expedição,Secção,Diversos,,,
1240.20.875,Expedição,Secção,Diversos,,,
1240.20.876,Expedição,Secção,Diversos,,,
1240.20.877,Expedição,Secção,Diversos,,,
1240.20.878,Expedição,Secção,Diversos,,,
1240.20.879,Expedição,Secção,Diversos,,,
1240.20.880,Expedição,Secção,Diversos,,,
1240.20.881,Expedição,Secção,Diversos,,,
1240.20.882,Expedição,Secção,Diversos,,,
1240.20.883,Expedição,Secção,Diversos,,,
1240.20.884,Expedição,Secção,Diversos,,,
1240.20.885,Expedição,Secção,Diversos,,,
1240.20.886,Expedição,Secção,Diversos,,,
1240.20.887,Expedição,Secção,Diversos,,,
1240.20.888,Expedição,Secção,Diversos,,,
1240.20.889,Expedição,Secção,Diversos,,,
1240.20.890,Expedição,Secção,Diversos,,,
1240.20.891,Expedição,Secção,Diversos,,,
1240.20.892,Expedição,Secção,Diversos,,,
1240.20.893,Expedição,Secção,Diversos,,,
1240.20.894,Expedição,Secção,Diversos,,,
1240.20.895,Expedição,Secção,Diversos,,,
1240.20.896,Expedição,Secção,Diversos,,,
1240.20.897,Expedição,Secção,Diversos,,,
1240.20.898,Expedição,Secção,Diversos,,,
1240.20.899,Expedição,Secção,Diversos,,,
1240.20.900,Expedição,Secção,Jogos,,,
1240.20.901,Expedição,Secção,Jogos,,,
1240.20.902,Expedição,Secção,Jogos,,,
1240.20.903,Expedição,Secção,Jogos,,,
1240.20.904,Expedição,Secção,Jogos,,,
1240.20.905,Expedição,Secção,Jogos,,,
1240.20.906,Expedição,Secção,Jogos,,,
1240.20.907,Expedição,Secção,Jogos,,,
1240.20.908,Expedição,Secção,Jogos,,,
1240.20.909,Expedição,Secção,Jogos,,,
1240.20.910,Expedição,Secção,Jogos,,,
1240.20.911,Expedição,Secção,Jogos,,,
1240.20.912,Expedição,Secção,Jogos,,,
1240.20.913,Expedição,Secção,Jogos,,,
1240.20.914,Expedição,Secção,Jogos,,,
1240.20.915,Expedição,Secção,Jogos,,,
1240.20.916,Expedição,Secção,Jogos,,,
1240.20.917,Expedição,Secção,Jogos,,,
1240.20.918,Expedição,Secção,Jogos,,,
1240.20.919,Expedição,Secção,Jogos,,,
1240.20.920,Expedição,Secção,Jogos,,,
1240.20.921,Expedição,Secção,Jogos,,,
1240.20.922,Expedição,Secção,Jogos,,,
1240.20.923,Expedição,Secção,Jogos,,,
1240.20.924,Expedição,Secção,Jogos,,,
1240.20.925,Expedição,Secção,Jogos,,,
1240.20.926,Expedição,Secção,Jogos,,,
1240.20.927,Expedição,Secção,Jogos,,,
1240.20.928,Expedição,Secção,Jogos,,,
1240.20.929,Expedição,Secção,Jogos,,,
1240.20.930,Expedição,Secção,Jogos,,,
1240.20.931,Expedição,Secção,Jogos,,,
1240.20.932,Expedição,Secção,Jogos,,,
1240.20.933,Expedição,Secção,Jogos,,,
1240.20.934,Expedição,Secção,Jogos,,,
1240.20.935,Expedição,Secção,Jogos,,,
1240.20.936,Expedição,Secção,Jogos,,,
1240.20.937,Expedição,Secção,Jogos,,,
1240.20.938,Expedição,Secção,Jogos,,,
1240.20.939,Expedição,Secção,Jogos,,,
1240.20.940,Expedição,Secção,Jogos,,,
1240.20.941,Expedição,Secção,Jogos,,,
1240.20.942,Expedição,Secção,Jogos,,,
1240.20.943,Expedição,Secção,Jogos,,,
1240.20.944,Expedição,Secção,Jogos,,,
1240.20.945,Expedição,Secção,Jogos,,,
1240.20.946,Expedição,Secção,Jogos,,,
1240.20.947,Expedição,Secção,Jogos,,,
1240.20.948,Expedição,Secção,Jogos,,,
1240.20.949,Expedição,Secção,Jogos,,,
1240.20.950,Expedição,Secção,Jogos,,,
1240.20.951,Expedição,Secção,Jogos,,,
1240.20.952,Expedição,Secção,Jogos,,,
1240.20.953,Expedição,Secção,Jogos,,,
1240.20.954,Expedição,Secção,Jogos,,,
1240.20.955,Expedição,Secção,Jogos,,,
1240.20.956,Expedição,Secção,Jogos,,,
1240.20.957,Expedição,Secção,Jogos,,,
1240.20.958,Expedição,Secção,Jogos,,,
1240.20.959,Expedição,Secção,Jogos,,,
1240.20.960,Expedição,Secção,Jogos,,,
1240.20.961,Expedição,Secção,Jogos,,,
1240.20.962,Expedição,Secção,Jogos,,,
1240.20.963,Expedição,Secção,Jogos,,,
1240.20.964,Expedição,Secção,Jogos,,,
1240.20.965,Expedição,Secção,Jogos,,,
1240.20.966,Expedição,Secção,Jogos,,,
1240.20.967,Expedição,Secção,Jogos,,,
1240.20.968,Expedição,Secção,Jogos,,,
1240.20.969,Expedição,Secção,Jogos,,,
1240.20.970,Expedição,Secção,Jogos,,,
1240.20.971,Expedição,Secção,Jogos,,,
1240.20.972,Expedição,Secção,Jogos,,,
1240.20.973,Expedição,Secção,Jogos,,,
1240.20.974,Expedição,Secção,Jogos,,,
1240.20.975,Expedição,Secção,Jogos,,,
1240.20.976,Expedição,Secção,Jogos,,,
1240.20.977,Expedição,Secção,Jogos,,,
1240.20.978,Expedição,Secção,Jogos,,,
1240.20.979,Expedição,Secção,Jogos,,,
1240.20.980,Expedição,Secção,Jogos,,,
1240.20.981,Expedição,Secção,Jogos,,,
1240.20.982,Expedição,Secção,Jogos,,,
1240.20.983,Expedição,Secção,Jogos,,,
1240.20.984,Expedição,Secção,Jogos,,,
1240.20.985,Expedição,Secção,Jogos,,,
1240.20.986,Expedição,Secção,Jogos,,,
1240.20.987,Expedição,Secção,Jogos,,,
1240.20.988,Expedição,Secção,Jogos,,,
1240.20.989,Expedição,Secção,Jogos,,,
1240.20.990,Expedição,Secção,Jogos,,,
1240.20.991,Expedição,Secção,Jogos,,,
1240.20.992,Expedição,Secção,Jogos,,,
1240.20.993,Expedição,Secção,Jogos,,,
1240.20.994,Expedição,Secção,Jogos,,,
1240.20.995,Expedição,Secção,Jogos,,,
1240.20.996,Expedição,Secção,Jogos,,,
1240.20.997,Expedição,Secção,Jogos,,,
1240.20.998,Expedição,Secção,Jogos,,,
1240.20.999,Expedição,Secção,Jogos,,,
1240.21.100,Expedição,Patrulha Touro,Sede,,,
1240.21.101,Expedição,Patrulha Touro,Sede,,,
1240.21.102,Expedição,Patrulha Touro,Sede,,,
1240.21.103,Expedição,Patrulha Touro,Sede,,,
1240.21.104,Expedição,Patrulha Touro,Sede,,,
1240.21.105,Expedição,Patrulha Touro,Sede,,,
1240.21.106,Expedição,Patrulha Touro,Sede,,,
1240.21.107,Expedição,Patrulha Touro,Sede,,,
1240.21.108,Expedição,Patrulha Touro,Sede,,,
1240.21.109,Expedição,Patrulha Touro,Sede,,,
1240.21.110,Expedição,Patrulha Touro,Sede,,,
1240.21.111,Expedição,Patrulha Touro,Sede,,,
1240.21.112,Expedição,Patrulha Touro,Sede,,,
1240.21.113,Expedição,Patrulha Touro,Sede,,,
1240.21.114,Expedição,Patrulha Touro,Sede,,,
1240.21.115,Expedição,Patrulha Touro,Sede,,,
1240.21.116,Expedição,Patrulha Touro,Sede,,,
1240.21.117,Expedição,Patrulha Touro,Sede,,,
1240.21.118,Expedição,Patrulha Touro,Sede,,,
1240.21.119,Expedição,Patrulha Touro,Sede,,,
1240.21.120,Expedição,Patrulha Touro,Sede,,,
1240.21.121,Expedição,Patrulha Touro,Sede,,,
1240.21.122,Expedição,Patrulha Touro,Sede,,,
1240.21.123,Expedição,Patrulha Touro,Sede,,,
1240.21.124,Expedição,Patrulha Touro,Sede,,,
1240.21.125,Expedição,Patrulha Touro,Sede,,,
1240.21.126,Expedição,Patrulha Touro,Sede,,,
1240.21.127,Expedição,Patrulha Touro,Sede,,,
1240.21.128,Expedição,Patrulha Touro,Sede,,,
1240.21.129,Expedição,Patrulha Touro,Sede,,,
1240.21.130,Expedição,Patrulha Touro,Sede,,,
1240.21.131,Expedição,Patrulha Touro,Sede,,,
1240.21.132,Expedição,Patrulha Touro,Sede,,,
1240.21.133,Expedição,Patrulha Touro,Sede,,,
1240.21.134,Expedição,Patrulha Touro,Sede,,,
1240.21.135,Expedição,Patrulha Touro,Sede,,,
1240.21.136,Expedição,Patrulha Touro,Sede,,,
1240.21.137,Expedição,Patrulha Touro,Sede,,,
1240.21.138,Expedição,Patrulha Touro,Sede,,,
1240.21.139,Expedição,Patrulha Touro,Sede,,,
1240.21.140,Expedição,Patrulha Touro,Sede,,,
1240.21.141,Expedição,Patrulha Touro,Sede,,,
1240.21.142,Expedição,Patrulha Touro,Sede,,,
1240.21.143,Expedição,Patrulha Touro,Sede,,,
1240.21.144,Expedição,Patrulha Touro,Sede,,,
1240.21.145,Expedição,Patrulha Touro,Sede,,,
1240.21.146,Expedição,Patrulha Touro,Sede,,,
1240.21.147,Expedição,Patrulha Touro,Sede,,,
1240.21.148,Expedição,Patrulha Touro,Sede,,,
1240.21.149,Expedição,Patrulha Touro,Sede,,,
1240.21.150,Expedição,Patrulha Touro,Sede,,,
1240.21.151,Expedição,Patrulha Touro,Sede,,,
1240.21.152,Expedição,Patrulha Touro,Sede,,,
1240.21.153,Expedição,Patrulha Touro,Sede,,,
1240.21.154,Expedição,Patrulha Touro,Sede,,,
1240.21.155,Expedição,Patrulha Touro,Sede,,,
1240.21.156,Expedição,Patrulha Touro,Sede,,,
1240.21.157,Expedição,Patrulha Touro,Sede,,,
1240.21.158,Expedição,Patrulha Touro,Sede,,,
1240.21.159,Expedição,Patrulha Touro,Sede,,,
1240.21.160,Expedição,Patrulha Touro,Sede,,,
1240.21.161,Expedição,Patrulha Touro,Sede,,,
